ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,204.0,56.66666666666666,56.66666666666666,16.666666666666664,const.csv,100,10,49.59,11.011081081081082
3,7.0,202.0,37.21052631578947,37.21052631578947,11.052631578947368,const.csv,100,10,49.58538461538462,10.989459459459459
4,13.0,187.0,45.86792452830189,45.86792452830189,14.716981132075473,const.csv,100,10,49.60076923076923,11.008378378378378
5,19.0,169.0,45.22535211267606,45.22535211267606,16.056338028169016,const.csv,100,10,49.60076923076923,10.991486486486487
6,26.0,199.0,126.19512195121956,126.19512195121956,38.04878048780489,const.csv,100,10,49.57,10.998243243243243
7,3.0,131.0,3.605504587155963,3.605504587155963,1.6513761467889907,const.csv,100,10,49.57769230769231,10.998243243243243
8,5.0,170.0,12.142857142857146,12.142857142857146,4.2857142857142865,const.csv,100,10,49.573846153846155,11.011756756756757
9,9.0,112.0,7.875,7.875,4.21875,const.csv,100,10,49.566153846153846,11.007027027027027
10,16.0,115.0,14.720000000000006,14.720000000000006,7.6800000000000015,const.csv,100,10,49.60076923076923,11.018513513513515
11,16.0,150.0,26.666666666666664,26.666666666666664,10.666666666666666,const.csv,100,10,49.581538461538464,11.018513513513515
12,12.0,86.0,6.701298701298704,6.701298701298704,4.675324675324676,const.csv,100,10,49.573846153846155,11.021891891891892
13,19.0,192.0,76.00000000000001,76.00000000000001,23.750000000000004,const.csv,100,10,49.596923076923076,11.001621621621622
14,23.0,180.0,69.0,69.0,23.0,const.csv,100,10,49.581538461538464,10.994864864864866
15,20.0,187.0,70.56603773584906,70.56603773584906,22.641509433962266,const.csv,100,10,49.57,10.98472972972973
16,8.0,81.0,4.075471698113208,4.075471698113208,3.018867924528302,const.csv,100,10,49.581538461538464,10.981351351351352
17,19.0,139.0,26.148514851485153,26.148514851485153,11.287128712871288,const.csv,100,10,49.566153846153846,10.991486486486487
18,2.0,189.0,7.4117647058823515,7.4117647058823515,2.352941176470588,const.csv,100,10,49.5623076923077,10.998243243243243
19,12.0,136.0,15.69230769230769,15.69230769230769,6.9230769230769225,const.csv,100,10,49.573846153846155,11.005
20,17.0,146.0,26.40425531914893,26.40425531914893,10.851063829787233,const.csv,100,10,49.57,11.018513513513515
21,9.0,182.0,28.241379310344826,28.241379310344826,9.310344827586206,const.csv,100,10,49.59307692307693,11.021891891891892
22,11.0,195.0,47.666666666666664,47.666666666666664,14.666666666666666,const.csv,100,10,49.59307692307693,10.991486486486487
23,18.0,127.0,20.230088495575224,20.230088495575224,9.557522123893806,const.csv,100,10,49.59307692307693,10.98472972972973
24,29.0,87.0,16.490196078431374,16.490196078431374,11.372549019607844,const.csv,100,10,49.60076923076923,10.981351351351352
25,3.0,190.0,11.399999999999997,11.399999999999997,3.599999999999999,const.csv,100,10,49.60846153846154,11.001621621621622
26,6.0,186.0,20.666666666666668,20.666666666666668,6.666666666666667,const.csv,100,10,49.60846153846154,10.991486486486487
27,17.0,208.0,110.50000000000003,110.50000000000003,31.875000000000007,const.csv,100,10,49.59307692307693,10.998243243243243
28,16.0,75.0,7.272727272727273,7.272727272727273,5.818181818181818,const.csv,100,10,49.58538461538462,11.005
29,16.0,136.0,20.92307692307692,20.92307692307692,9.23076923076923,const.csv,100,10,49.59,11.002972972972973
30,9.0,150.0,15.0,15.0,6.0,const.csv,100,10,49.60769230769231,11.006351351351352
31,21.0,102.0,15.521739130434788,15.521739130434788,9.130434782608697,const.csv,100,10,49.589230769230774,11.018513513513515
32,27.0,198.0,127.28571428571425,127.28571428571425,38.57142857142856,const.csv,100,10,49.582307692307694,11.013108108108108
33,23.0,186.0,79.22222222222223,79.22222222222223,25.555555555555557,const.csv,100,10,49.58538461538462,11.024594594594594
34,11.0,92.0,6.837837837837839,6.837837837837839,4.45945945945946,const.csv,100,10,49.59923076923077,11.013108108108108
35,14.0,183.0,44.94736842105262,44.94736842105262,14.736842105263156,const.csv,100,10,49.60846153846154,11.015135135135136
36,8.0,178.0,22.967741935483875,22.967741935483875,7.741935483870969,const.csv,100,10,49.60692307692308,11.021891891891892
37,5.0,112.0,4.375,4.375,2.34375,const.csv,100,10,49.56,11.018513513513515
38,8.0,198.0,37.7142857142857,37.7142857142857,11.428571428571425,const.csv,100,10,49.573846153846155,10.991486486486487
39,16.0,101.0,11.625899280575542,11.625899280575542,6.9064748201438855,const.csv,100,10,49.5623076923077,10.981351351351352
40,31.0,110.0,26.230769230769226,26.230769230769226,14.307692307692307,const.csv,100,10,49.604615384615386,10.986081081081082
41,9.0,114.0,8.142857142857142,8.142857142857142,4.285714285714286,const.csv,100,10,49.589230769230774,10.994864864864866
42,5.0,131.0,6.0091743119266035,6.0091743119266035,2.752293577981651,const.csv,100,10,49.59076923076923,10.982702702702703
43,5.0,91.0,3.0536912751677843,3.0536912751677843,2.013422818791946,const.csv,100,10,49.57692307692308,10.986081081081082
44,7.0,185.0,23.54545454545455,23.54545454545455,7.636363636363638,const.csv,100,10,49.57615384615385,10.98
45,18.0,88.0,10.421052631578949,10.421052631578949,7.105263157894737,const.csv,100,10,49.56692307692308,10.987432432432433
46,16.0,99.0,11.23404255319149,11.23404255319149,6.808510638297872,const.csv,100,10,49.56307692307693,11.00364864864865
47,1.0,180.0,3.0,3.0,1.0,const.csv,100,10,49.56,11.010405405405406
48,27.0,176.0,74.24999999999999,74.24999999999999,25.312499999999996,const.csv,100,10,49.56461538461539,11.01581081081081
49,36.0,192.0,144.00000000000003,144.00000000000003,45.00000000000001,const.csv,100,10,49.56846153846154,11.013108108108108
50,30.0,132.0,36.66666666666667,36.66666666666667,16.666666666666668,const.csv,100,10,49.56307692307693,11.02391891891892
51,13.0,203.0,71.32432432432432,71.32432432432432,21.08108108108108,const.csv,100,10,49.59461538461539,11.009729729729731
52,10.0,149.0,16.373626373626376,16.373626373626376,6.593406593406594,const.csv,100,10,49.59615384615385,11.017162162162162
53,9.0,195.0,39.0,39.0,12.0,const.csv,100,10,49.57923076923077,11.007027027027027
54,14.0,112.0,12.25,12.25,6.5625,const.csv,100,10,49.58692307692308,10.99891891891892
55,18.0,197.0,82.46511627906975,82.46511627906975,25.116279069767437,const.csv,100,10,49.6023076923077,10.997567567567568
56,2.0,155.0,3.647058823529412,3.647058823529412,1.411764705882353,const.csv,100,10,49.60692307692308,10.993513513513514
57,6.0,163.0,12.701298701298704,12.701298701298704,4.675324675324676,const.csv,100,10,49.59923076923077,10.986081081081082
58,7.0,163.0,14.81818181818182,14.81818181818182,5.454545454545455,const.csv,100,10,49.58307692307692,10.986081081081082
59,18.0,210.0,126.0,126.0,36.0,const.csv,100,10,49.58615384615385,10.99554054054054
60,28.0,202.0,148.8421052631579,148.8421052631579,44.21052631578947,const.csv,100,10,49.574615384615385,10.99418918918919
61,3.0,201.0,15.461538461538463,15.461538461538463,4.615384615384616,const.csv,100,10,49.571538461538466,11.000945945945947
62,13.0,132.0,15.888888888888893,15.888888888888893,7.222222222222223,const.csv,100,10,49.56769230769231,10.99418918918919
63,19.0,79.0,9.322981366459626,9.322981366459626,7.080745341614906,const.csv,100,10,49.57692307692308,11.017162162162162
64,10.0,172.0,25.294117647058826,25.294117647058826,8.823529411764707,const.csv,100,10,49.57923076923077,11.024594594594594
65,9.0,107.0,7.240601503759397,7.240601503759397,4.060150375939849,const.csv,100,10,49.57,11.030000000000001
66,20.0,113.0,17.795275590551178,17.795275590551178,9.448818897637794,const.csv,100,10,49.60615384615385,11.030000000000001
67,25.0,159.0,49.074074074074076,49.074074074074076,18.51851851851852,const.csv,100,10,49.59615384615385,11.027297297297297
68,25.0,102.0,18.47826086956522,18.47826086956522,10.869565217391305,const.csv,100,10,49.61,10.981351351351352
69,36.0,176.0,98.99999999999997,98.99999999999997,33.74999999999999,const.csv,100,10,49.60153846153846,11.004324324324324
70,6.0,70.0,2.4705882352941178,2.4705882352941178,2.1176470588235294,const.csv,100,10,49.58692307692308,11.009729729729731
71,5.0,198.0,23.571428571428566,23.571428571428566,7.1428571428571415,const.csv,100,10,49.58692307692308,11.01581081081081
72,15.0,148.0,24.130434782608695,24.130434782608695,9.782608695652174,const.csv,100,10,49.6023076923077,11.02391891891892
73,25.0,197.0,114.5348837209302,114.5348837209302,34.88372093023255,const.csv,100,10,49.59461538461539,10.988783783783784
74,9.0,135.0,11.571428571428573,11.571428571428573,5.142857142857143,const.csv,100,10,49.59230769230769,10.989459459459459
75,8.0,169.0,19.042253521126764,19.042253521126764,6.760563380281691,const.csv,100,10,49.59384615384616,10.986756756756757
76,18.0,192.0,72.00000000000001,72.00000000000001,22.500000000000004,const.csv,100,10,49.59615384615385,10.985405405405405
77,13.0,90.0,7.800000000000001,7.800000000000001,5.2,const.csv,100,10,49.59615384615385,11.006351351351352
78,14.0,199.0,67.95121951219515,67.95121951219515,20.487804878048788,const.csv,100,10,49.59923076923077,11.007027027027027
79,3.0,130.0,3.545454545454545,3.545454545454545,1.6363636363636362,const.csv,100,10,49.605384615384615,11.013108108108108
80,23.0,109.0,19.13740458015267,19.13740458015267,10.534351145038167,const.csv,100,10,49.6023076923077,11.010405405405406
81,6.0,198.0,28.285714285714278,28.285714285714278,8.57142857142857,const.csv,100,10,49.60153846153846,11.002972972972973
82,26.0,140.0,36.400000000000006,36.400000000000006,15.600000000000001,const.csv,100,10,49.60076923076923,11.01445945945946
83,16.0,196.0,71.27272727272727,71.27272727272727,21.818181818181817,const.csv,100,10,49.57,11.009729729729731
84,11.0,198.0,51.85714285714284,51.85714285714284,15.71428571428571,const.csv,100,10,49.56923076923077,11.002972972972973
85,7.0,118.0,6.77049180327869,6.77049180327869,3.4426229508196724,const.csv,100,10,49.56692307692308,10.99891891891892
86,41.0,177.0,115.1904761904762,115.1904761904762,39.04761904761905,const.csv,100,10,49.57076923076923,10.992837837837838
