ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,204.0,56.66666666666666,56.66666666666666,16.666666666666664,const.csv,100,10,49.59,11.011081081081082
3,7.0,147.0,11.06451612903226,11.06451612903226,4.516129032258065,const.csv,100,10,49.58538461538462,10.989459459459459
4,13.0,165.0,28.6,28.6,10.4,const.csv,100,10,49.60076923076923,11.008378378378378
5,19.0,195.0,82.33333333333333,82.33333333333333,25.333333333333332,const.csv,100,10,49.60076923076923,10.991486486486487
6,26.0,167.0,59.47945205479451,59.47945205479451,21.369863013698627,const.csv,100,10,49.57,10.998243243243243
7,3.0,158.0,5.7804878048780495,5.7804878048780495,2.1951219512195124,const.csv,100,10,49.57769230769231,10.998243243243243
8,5.0,135.0,6.428571428571429,6.428571428571429,2.857142857142857,const.csv,100,10,49.573846153846155,11.011756756756757
9,9.0,149.0,14.736263736263737,14.736263736263737,5.934065934065934,const.csv,100,10,49.566153846153846,11.007027027027027
10,16.0,156.0,29.714285714285715,29.714285714285715,11.428571428571429,const.csv,100,10,49.60076923076923,11.018513513513515
11,16.0,172.0,40.470588235294116,40.470588235294116,14.117647058823529,const.csv,100,10,49.581538461538464,11.018513513513515
12,12.0,152.0,20.727272727272727,20.727272727272727,8.181818181818182,const.csv,100,10,49.573846153846155,11.021891891891892
13,19.0,133.0,23.61682242990654,23.61682242990654,10.654205607476635,const.csv,100,10,49.596923076923076,11.001621621621622
14,23.0,208.0,149.50000000000003,149.50000000000003,43.12500000000001,const.csv,100,10,49.581538461538464,10.994864864864866
15,20.0,187.0,70.56603773584906,70.56603773584906,22.641509433962266,const.csv,100,10,49.57,10.98472972972973
16,8.0,152.0,13.818181818181817,13.818181818181817,5.454545454545454,const.csv,100,10,49.581538461538464,10.981351351351352
17,19.0,139.0,26.148514851485153,26.148514851485153,11.287128712871288,const.csv,100,10,49.566153846153846,10.991486486486487
18,2.0,189.0,7.4117647058823515,7.4117647058823515,2.352941176470588,const.csv,100,10,49.5623076923077,10.998243243243243
19,12.0,136.0,15.69230769230769,15.69230769230769,6.9230769230769225,const.csv,100,10,49.573846153846155,11.005
20,17.0,146.0,26.40425531914893,26.40425531914893,10.851063829787233,const.csv,100,10,49.57,11.018513513513515
21,9.0,182.0,28.241379310344826,28.241379310344826,9.310344827586206,const.csv,100,10,49.59307692307693,11.021891891891892
22,11.0,136.0,14.384615384615383,14.384615384615383,6.346153846153846,const.csv,100,10,49.59307692307693,10.991486486486487
23,18.0,153.0,31.655172413793096,31.655172413793096,12.413793103448274,const.csv,100,10,49.59307692307693,10.98472972972973
24,29.0,155.0,52.88235294117648,52.88235294117648,20.47058823529412,const.csv,100,10,49.60076923076923,10.981351351351352
25,3.0,190.0,11.399999999999997,11.399999999999997,3.599999999999999,const.csv,100,10,49.60846153846154,11.001621621621622
26,6.0,186.0,20.666666666666668,20.666666666666668,6.666666666666667,const.csv,100,10,49.60846153846154,10.991486486486487
27,17.0,186.0,58.55555555555556,58.55555555555556,18.88888888888889,const.csv,100,10,49.59307692307693,10.998243243243243
28,16.0,140.0,22.400000000000006,22.400000000000006,9.600000000000001,const.csv,100,10,49.58538461538462,11.005
29,16.0,136.0,20.92307692307692,20.92307692307692,9.23076923076923,const.csv,100,10,49.59,11.002972972972973
30,9.0,150.0,15.0,15.0,6.0,const.csv,100,10,49.60769230769231,11.006351351351352
31,21.0,132.0,25.66666666666667,25.66666666666667,11.666666666666668,const.csv,100,10,49.589230769230774,11.018513513513515
32,27.0,138.0,36.52941176470588,36.52941176470588,15.88235294117647,const.csv,100,10,49.582307692307694,11.013108108108108
33,23.0,186.0,79.22222222222223,79.22222222222223,25.555555555555557,const.csv,100,10,49.58538461538462,11.024594594594594
34,11.0,161.0,22.417721518987335,22.417721518987335,8.354430379746834,const.csv,100,10,49.59923076923077,11.013108108108108
35,14.0,173.0,36.14925373134328,36.14925373134328,12.53731343283582,const.csv,100,10,49.60846153846154,11.015135135135136
36,8.0,178.0,22.967741935483875,22.967741935483875,7.741935483870969,const.csv,100,10,49.60692307692308,11.021891891891892
37,5.0,178.0,14.35483870967742,14.35483870967742,4.838709677419355,const.csv,100,10,49.56,11.018513513513515
38,8.0,190.0,30.39999999999999,30.39999999999999,9.599999999999998,const.csv,100,10,49.573846153846155,10.991486486486487
39,16.0,153.0,28.137931034482754,28.137931034482754,11.034482758620689,const.csv,100,10,49.5623076923077,10.981351351351352
40,31.0,186.0,106.7777777777778,106.7777777777778,34.44444444444445,const.csv,100,10,49.604615384615386,10.986081081081082
