ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,198.0,47.14285714285713,47.14285714285713,14.285714285714283,const.csv,100,10,49.59,11.011081081081082
3,7.0,87.0,3.980392156862745,3.980392156862745,2.7450980392156863,const.csv,100,10,49.58538461538462,10.989459459459459
4,13.0,143.0,19.164948453608247,19.164948453608247,8.041237113402062,const.csv,100,10,49.60076923076923,11.008378378378378
5,19.0,184.0,62.428571428571445,62.428571428571445,20.35714285714286,const.csv,100,10,49.60076923076923,10.991486486486487
6,26.0,93.0,16.448979591836732,16.448979591836732,10.612244897959183,const.csv,100,10,49.57,10.998243243243243
7,3.0,131.0,3.605504587155963,3.605504587155963,1.6513761467889907,const.csv,100,10,49.57769230769231,10.998243243243243
8,5.0,110.0,4.23076923076923,4.23076923076923,2.3076923076923075,const.csv,100,10,49.573846153846155,11.011756756756757
9,9.0,124.0,9.620689655172416,9.620689655172416,4.655172413793104,const.csv,100,10,49.566153846153846,11.007027027027027
10,16.0,129.0,18.59459459459459,18.59459459459459,8.648648648648647,const.csv,100,10,49.60076923076923,11.018513513513515
11,16.0,150.0,26.666666666666664,26.666666666666664,10.666666666666666,const.csv,100,10,49.581538461538464,11.018513513513515
12,12.0,101.0,8.719424460431657,8.719424460431657,5.179856115107914,const.csv,100,10,49.573846153846155,11.021891891891892
13,19.0,97.0,12.88811188811189,12.88811188811189,7.9720279720279725,const.csv,100,10,49.596923076923076,11.001621621621622
14,23.0,196.0,102.45454545454544,102.45454545454544,31.36363636363636,const.csv,100,10,49.581538461538464,10.994864864864866
15,20.0,114.0,18.095238095238095,18.095238095238095,9.523809523809524,const.csv,100,10,49.57,10.98472972972973
16,8.0,96.0,5.333333333333334,5.333333333333334,3.3333333333333335,const.csv,100,10,49.581538461538464,10.981351351351352
17,19.0,107.0,15.285714285714285,15.285714285714285,8.571428571428571,const.csv,100,10,49.566153846153846,10.991486486486487
