ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,1049.0,56.096256684491976,56.096256684491976,3.20855614973262,const.csv,100,10,49.58368421052632,11.019375
3,30.0,939.0,94.84848484848484,94.84848484848484,6.06060606060606,const.csv,100,10,49.58368421052632,11.020625
4,10.0,336.0,3.7333333333333325,3.7333333333333325,0.6666666666666666,const.csv,100,10,49.5821052631579,11.018125000000001
5,10.0,866.0,23.405405405405396,23.405405405405396,1.621621621621621,const.csv,100,10,49.5821052631579,11.019375
6,10.0,226.0,2.237623762376238,2.237623762376238,0.594059405940594,const.csv,100,10,49.5821052631579,11.0175
7,20.0,824.0,39.99999999999999,39.99999999999999,2.9126213592233006,const.csv,100,10,49.58105263157895,11.02
8,20.0,308.0,6.637931034482762,6.637931034482762,1.293103448275862,const.csv,100,10,49.58105263157895,11.018125000000001
9,20.0,429.0,10.631970260223046,10.631970260223046,1.4869888475836428,const.csv,100,10,49.580000000000005,11.019375
10,10.0,710.0,13.49809885931559,13.49809885931559,1.1406844106463878,const.csv,100,10,49.580000000000005,11.020625
11,10.0,488.0,6.524064171122994,6.524064171122994,0.802139037433155,const.csv,100,10,49.57842105263158,11.018125000000001
12,10.0,590.0,9.133126934984517,9.133126934984517,0.9287925696594426,const.csv,100,10,49.57842105263158,11.02
13,20.0,826.0,40.292682926829265,40.292682926829265,2.9268292682926824,const.csv,100,10,49.573157894736845,11.030000000000001
14,30.0,280.0,8.786610878661087,8.786610878661087,1.8828451882845187,const.csv,100,10,49.57157894736842,11.02375
15,10.0,698.0,12.973977695167285,12.973977695167285,1.1152416356877322,const.csv,100,10,49.57157894736842,11.030000000000001
16,40.0,495.0,26.72064777327934,26.72064777327934,3.2388663967611326,const.csv,100,10,49.57052631578948,11.026875
17,40.0,609.0,38.85167464114832,38.85167464114832,3.8277511961722483,const.csv,100,10,49.57052631578948,11.030000000000001
18,20.0,226.0,4.475247524752476,4.475247524752476,1.188118811881188,const.csv,100,10,49.56947368421053,11.02375
19,20.0,365.0,8.381171067738233,8.381171067738233,1.377726750861079,const.csv,100,10,49.567894736842106,11.02375
20,10.0,447.0,5.665399239543724,5.665399239543724,0.7604562737642584,const.csv,100,10,49.567894736842106,11.026875
21,10.0,265.0,2.729145211122553,2.729145211122553,0.6179196704428424,const.csv,100,10,49.57578947368421,11.008125
22,20.0,1043.0,108.08290155440415,108.08290155440415,6.217616580310881,const.csv,100,10,49.57578947368421,11.009375
23,20.0,991.0,80.89795918367349,80.89795918367349,4.89795918367347,const.csv,100,10,49.57473684210527,11.009375
24,10.0,845.0,21.611253196930942,21.611253196930942,1.5345268542199486,const.csv,100,10,49.57473684210527,11.01125
25,10.0,333.0,3.6877076411960132,3.6877076411960132,0.6644518272425248,const.csv,100,10,49.573157894736845,11.008125
26,40.0,305.0,13.10418904403867,13.10418904403867,2.5778732545649836,const.csv,100,10,49.573157894736845,11.009375
27,10.0,821.0,19.78313253012048,19.78313253012048,1.4457831325301203,const.csv,100,10,49.573157894736845,11.01125
28,10.0,398.0,4.749403341288783,4.749403341288783,0.7159904534606205,const.csv,100,10,49.572105263157894,11.009375
29,20.0,663.0,23.1413612565445,23.1413612565445,2.0942408376963346,const.csv,100,10,49.572105263157894,11.01125
30,10.0,475.0,6.241787122207622,6.241787122207622,0.7884362680683311,const.csv,100,10,49.57052631578948,11.008125
31,10.0,585.0,8.986175115207374,8.986175115207374,0.9216589861751152,const.csv,100,10,49.57052631578948,11.01125
32,20.0,293.0,6.214209968186637,6.214209968186637,1.2725344644750793,const.csv,100,10,49.56526315789474,10.998750000000001
33,30.0,309.0,10.0,10.0,1.9417475728155338,const.csv,100,10,49.56526315789474,11.001875
34,40.0,313.0,13.564463705308782,13.564463705308782,2.600216684723727,const.csv,100,10,49.56421052631579,11.001875
35,20.0,912.0,56.296296296296305,56.296296296296305,3.7037037037037037,const.csv,100,10,49.56421052631579,11.005
36,10.0,436.0,5.4499999999999975,5.4499999999999975,0.7499999999999998,const.csv,100,10,49.56263157894737,10.998750000000001
37,10.0,793.0,17.900677200902937,17.900677200902937,1.3544018058690745,const.csv,100,10,49.56263157894737,11.005
38,20.0,512.0,14.143646408839778,14.143646408839778,1.6574585635359114,const.csv,100,10,49.56105263157895,11.001875
39,30.0,587.0,27.134052388289682,27.134052388289682,2.773497688751926,const.csv,100,10,49.56,11.001875
40,20.0,710.0,26.99619771863118,26.99619771863118,2.2813688212927756,const.csv,100,10,49.56,11.005
41,10.0,405.0,4.873646209386282,4.873646209386282,0.7220216606498194,const.csv,100,10,49.57842105263158,10.995625
42,10.0,338.0,3.7639198218262813,3.7639198218262813,0.6681514476614699,const.csv,100,10,49.57842105263158,10.996875000000001
43,20.0,345.0,7.744107744107744,7.744107744107744,1.3468013468013467,const.csv,100,10,49.57736842105263,10.996875000000001
44,10.0,273.0,2.8348909657320878,2.8348909657320878,0.6230529595015576,const.csv,100,10,49.57736842105263,10.998750000000001
