ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,994.0,41.07438016528927,41.07438016528927,2.4793388429752072,const.csv,100,10,49.58368421052632,11.019375
3,30.0,893.0,78.1049562682216,78.1049562682216,5.2478134110787185,const.csv,100,10,49.58368421052632,11.020625
4,10.0,186.0,1.7714285714285705,1.7714285714285705,0.5714285714285714,const.csv,100,10,49.5821052631579,11.018125000000001
5,10.0,810.0,19.014084507042256,19.014084507042256,1.408450704225352,const.csv,100,10,49.5821052631579,11.019375
6,10.0,120.0,1.0752688172043001,1.0752688172043001,0.5376344086021505,const.csv,100,10,49.5821052631579,11.0175
7,20.0,743.0,30.141987829614607,30.141987829614607,2.434077079107505,const.csv,100,10,49.58105263157895,11.02
8,20.0,253.0,5.147507629704982,5.147507629704982,1.2207527975584942,const.csv,100,10,49.58105263157895,11.018125000000001
9,20.0,359.0,8.187001140250857,8.187001140250857,1.3683010262257695,const.csv,100,10,49.580000000000005,11.019375
10,10.0,640.0,10.738255033557046,10.738255033557046,1.006711409395973,const.csv,100,10,49.580000000000005,11.020625
11,10.0,436.0,5.4499999999999975,5.4499999999999975,0.7499999999999998,const.csv,100,10,49.57842105263158,11.018125000000001
12,10.0,533.0,7.581792318634427,7.581792318634427,0.8534850640113799,const.csv,100,10,49.57842105263158,11.02
13,20.0,756.0,31.499999999999993,31.499999999999993,2.4999999999999996,const.csv,100,10,49.573157894736845,11.030000000000001
14,30.0,155.0,4.3015726179463485,4.3015726179463485,1.6651248843663276,const.csv,100,10,49.57157894736842,11.02375
15,10.0,646.0,10.949152542372879,10.949152542372879,1.0169491525423726,const.csv,100,10,49.57157894736842,11.030000000000001
16,40.0,451.0,22.980891719745223,22.980891719745223,3.057324840764331,const.csv,100,10,49.57052631578948,11.026875
17,40.0,555.0,32.59911894273128,32.59911894273128,3.5242290748898677,const.csv,100,10,49.57052631578948,11.030000000000001
18,20.0,172.0,3.2330827067669183,3.2330827067669183,1.1278195488721805,const.csv,100,10,49.56947368421053,11.02375
19,20.0,291.0,6.158730158730158,6.158730158730158,1.2698412698412698,const.csv,100,10,49.567894736842106,11.02375
20,10.0,379.0,4.42240373395566,4.42240373395566,0.7001166861143524,const.csv,100,10,49.567894736842106,11.026875
21,10.0,137.0,1.2465878070973613,1.2465878070973613,0.545950864422202,const.csv,100,10,49.57578947368421,11.008125
22,20.0,991.0,80.89795918367349,80.89795918367349,4.89795918367347,const.csv,100,10,49.57578947368421,11.009375
23,20.0,919.0,57.98107255520503,57.98107255520503,3.7854889589905354,const.csv,100,10,49.57473684210527,11.009375
24,10.0,800.0,18.348623853211006,18.348623853211006,1.3761467889908254,const.csv,100,10,49.57473684210527,11.01125
25,10.0,184.0,1.749049429657795,1.749049429657795,0.5703422053231939,const.csv,100,10,49.573157894736845,11.008125
26,40.0,251.0,10.192893401015226,10.192893401015226,2.4365482233502536,const.csv,100,10,49.573157894736845,11.009375
27,10.0,741.0,14.969696969696965,14.969696969696965,1.212121212121212,const.csv,100,10,49.573157894736845,11.01125
28,10.0,343.0,3.840985442329229,3.840985442329229,0.671892497200448,const.csv,100,10,49.572105263157894,11.009375
29,20.0,616.0,19.870967741935488,19.870967741935488,1.935483870967742,const.csv,100,10,49.572105263157894,11.01125
30,10.0,428.0,5.297029702970297,5.297029702970297,0.7425742574257426,const.csv,100,10,49.57052631578948,11.008125
31,10.0,531.0,7.531914893617017,7.531914893617017,0.8510638297872338,const.csv,100,10,49.57052631578948,11.01125
32,20.0,256.0,5.224489795918366,5.224489795918366,1.2244897959183672,const.csv,100,10,49.56526315789474,10.998750000000001
33,30.0,170.0,4.784240150093808,4.784240150093808,1.6885553470919323,const.csv,100,10,49.56526315789474,11.001875
34,40.0,193.0,7.401725790987534,7.401725790987534,2.3010546500479383,const.csv,100,10,49.56421052631579,11.001875
35,20.0,848.0,43.71134020618556,43.71134020618556,3.092783505154639,const.csv,100,10,49.56421052631579,11.005
36,10.0,375.0,4.355400696864111,4.355400696864111,0.6968641114982578,const.csv,100,10,49.56263157894737,10.998750000000001
37,10.0,742.0,15.020242914979757,15.020242914979757,1.214574898785425,const.csv,100,10,49.56263157894737,11.005
38,20.0,460.0,11.855670103092784,11.855670103092784,1.5463917525773194,const.csv,100,10,49.56105263157895,11.001875
39,30.0,544.0,23.583815028901732,23.583815028901732,2.6011560693641615,const.csv,100,10,49.56,11.001875
40,20.0,653.0,22.40137221269297,22.40137221269297,2.058319039451115,const.csv,100,10,49.56,11.005
41,10.0,349.0,3.9346110484780166,3.9346110484780166,0.6764374295377678,const.csv,100,10,49.57842105263158,10.995625
42,10.0,269.0,2.7817993795243012,2.7817993795243012,0.6204756980351602,const.csv,100,10,49.57842105263158,10.996875000000001
43,20.0,190.0,3.6328871892925427,3.6328871892925427,1.1472275334608029,const.csv,100,10,49.57736842105263,10.996875000000001
44,10.0,144.0,1.3186813186813175,1.3186813186813175,0.5494505494505494,const.csv,100,10,49.57736842105263,10.998750000000001
45,10.0,439.0,5.508155583437892,5.508155583437892,0.7528230865746549,const.csv,100,10,49.57684210526316,10.995625
46,10.0,629.0,10.362438220757827,10.362438220757827,0.9884678747940692,const.csv,100,10,49.57578947368421,10.995625
47,30.0,540.0,23.275862068965523,23.275862068965523,2.586206896551724,const.csv,100,10,49.57578947368421,10.996875000000001
48,10.0,1127.0,103.394495412844,103.394495412844,5.5045871559633,const.csv,100,10,49.57578947368421,10.998750000000001
49,10.0,724.0,14.140625000000004,14.140625000000004,1.171875,const.csv,100,10,49.57473684210527,10.995625
50,10.0,1098.0,79.56521739130439,79.56521739130439,4.347826086956523,const.csv,100,10,49.57473684210527,10.998750000000001
51,10.0,912.0,28.148148148148152,28.148148148148152,1.8518518518518519,const.csv,100,10,49.57368421052632,10.996875000000001
52,10.0,816.0,19.42857142857143,19.42857142857143,1.4285714285714286,const.csv,100,10,49.573157894736845,10.995625
53,10.0,998.0,41.9327731092437,41.9327731092437,2.5210084033613445,const.csv,100,10,49.573157894736845,10.998750000000001
54,20.0,378.0,8.81118881118881,8.81118881118881,1.3986013986013985,const.csv,100,10,49.58315789473684,10.98
55,40.0,293.0,12.428419936373274,12.428419936373274,2.5450689289501587,const.csv,100,10,49.5821052631579,10.983125000000001
56,10.0,190.0,1.8164435946462714,1.8164435946462714,0.5736137667304014,const.csv,100,10,49.5821052631579,10.98625
57,30.0,462.0,17.906976744186053,17.906976744186053,2.3255813953488373,const.csv,100,10,49.58105263157895,10.98
58,40.0,140.0,5.10948905109489,5.10948905109489,2.18978102189781,const.csv,100,10,49.58105263157895,10.98625
59,30.0,566.0,25.343283582089548,25.343283582089548,2.6865671641791042,const.csv,100,10,49.580000000000005,10.98
60,10.0,784.0,17.345132743362832,17.345132743362832,1.327433628318584,const.csv,100,10,49.580000000000005,10.98625
61,20.0,662.0,23.066202090592334,23.066202090592334,2.090592334494773,const.csv,100,10,49.57842105263158,10.98
