ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,10.0,1030.0,50.000000000000014,50.000000000000014,2.9126213592233015,const.csv,100,10,49.58368421052632,11.019375
3,30.0,938.0,94.4295302013423,94.4295302013423,6.0402684563758395,const.csv,100,10,49.58368421052632,11.020625
4,10.0,196.0,1.884615384615385,1.884615384615385,0.5769230769230769,const.csv,100,10,49.5821052631579,11.018125000000001
5,10.0,845.0,21.611253196930942,21.611253196930942,1.5345268542199486,const.csv,100,10,49.5821052631579,11.019375
6,10.0,195.0,1.8731988472622483,1.8731988472622483,0.5763688760806917,const.csv,100,10,49.5821052631579,11.0175
7,20.0,752.0,31.074380165289256,31.074380165289256,2.4793388429752063,const.csv,100,10,49.58105263157895,11.02
8,20.0,288.0,6.075949367088608,6.075949367088608,1.2658227848101264,const.csv,100,10,49.58105263157895,11.018125000000001
9,20.0,380.0,8.878504672897197,8.878504672897197,1.4018691588785046,const.csv,100,10,49.580000000000005,11.019375
10,10.0,660.0,11.458333333333332,11.458333333333332,1.0416666666666665,const.csv,100,10,49.580000000000005,11.020625
11,10.0,474.0,6.2204724409448815,6.2204724409448815,0.7874015748031495,const.csv,100,10,49.57842105263158,11.018125000000001
12,10.0,567.0,8.475336322869957,8.475336322869957,0.8968609865470852,const.csv,100,10,49.57842105263158,11.02
13,20.0,777.0,33.856209150326805,33.856209150326805,2.6143790849673203,const.csv,100,10,49.573157894736845,11.030000000000001
14,30.0,210.0,6.1403508771929864,6.1403508771929864,1.7543859649122808,const.csv,100,10,49.57157894736842,11.02375
15,10.0,684.0,12.391304347826086,12.391304347826086,1.0869565217391304,const.csv,100,10,49.57157894736842,11.030000000000001
16,40.0,497.0,26.901217861975653,26.901217861975653,3.2476319350473615,const.csv,100,10,49.57052631578948,11.026875
17,40.0,592.0,36.77018633540372,36.77018633540372,3.726708074534161,const.csv,100,10,49.57052631578948,11.030000000000001
18,20.0,214.0,4.187866927592953,4.187866927592953,1.1741682974559686,const.csv,100,10,49.56947368421053,11.02375
19,20.0,307.0,6.609257265877286,6.609257265877286,1.2917115177610332,const.csv,100,10,49.567894736842106,11.02375
