ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,20.0,191.0,77.95918367346937,77.95918367346937,24.489795918367342,const.csv,100,10,49.573157894736845,11.030000000000001
3,30.0,97.0,20.349650349650354,20.349650349650354,12.587412587412588,const.csv,100,10,49.57157894736842,11.02390243902439
4,10.0,146.0,15.531914893617017,15.531914893617017,6.382978723404254,const.csv,100,10,49.57157894736842,11.030000000000001
5,40.0,193.0,164.2553191489362,164.2553191489362,51.06382978723405,const.csv,100,10,49.57052631578948,11.026951219512195
6,20.0,113.0,17.795275590551178,17.795275590551178,9.448818897637794,const.csv,100,10,49.57052631578948,11.030000000000001
7,20.0,164.0,43.15789473684211,43.15789473684211,15.789473684210527,const.csv,100,10,49.56947368421053,11.02390243902439
8,20.0,118.0,19.34426229508197,19.34426229508197,9.836065573770492,const.csv,100,10,49.567894736842106,11.02390243902439
9,10.0,155.0,18.23529411764706,18.23529411764706,7.058823529411765,const.csv,100,10,49.567894736842106,11.026951219512195
10,20.0,160.0,39.99999999999999,39.99999999999999,14.999999999999998,const.csv,100,10,49.56526315789474,10.999512195121952
11,30.0,177.0,84.2857142857143,84.2857142857143,28.571428571428577,const.csv,100,10,49.56526315789474,11.002560975609757
12,40.0,152.0,69.09090909090908,69.09090909090908,27.27272727272727,const.csv,100,10,49.56421052631579,11.002560975609757
13,20.0,108.0,16.36363636363636,16.36363636363636,9.09090909090909,const.csv,100,10,49.56421052631579,11.005609756097561
14,10.0,191.0,38.979591836734684,38.979591836734684,12.244897959183671,const.csv,100,10,49.56263157894737,10.999512195121952
15,10.0,117.0,9.512195121951223,9.512195121951223,4.878048780487806,const.csv,100,10,49.56263157894737,11.005609756097561
16,20.0,161.0,40.759493670886066,40.759493670886066,15.189873417721516,const.csv,100,10,49.56105263157895,11.002560975609757
17,20.0,114.0,18.095238095238095,18.095238095238095,9.523809523809524,const.csv,100,10,49.56,11.002560975609757
18,20.0,189.0,74.11764705882352,74.11764705882352,23.52941176470588,const.csv,100,10,49.56,11.005609756097561
19,20.0,124.0,21.379310344827587,21.379310344827587,10.344827586206897,const.csv,100,10,49.58315789473684,10.981219512195123
20,40.0,115.0,36.80000000000001,36.80000000000001,19.200000000000003,const.csv,100,10,49.5821052631579,10.984268292682927
21,10.0,162.0,20.769230769230774,20.769230769230774,7.692307692307693,const.csv,100,10,49.5821052631579,10.987317073170733
22,10.0,111.0,8.604651162790699,8.604651162790699,4.651162790697675,const.csv,100,10,49.58105263157895,10.981219512195123
23,40.0,158.0,77.07317073170732,77.07317073170732,29.26829268292683,const.csv,100,10,49.58105263157895,10.987317073170733
24,30.0,164.0,64.73684210526316,64.73684210526316,23.68421052631579,const.csv,100,10,49.580000000000005,10.981219512195123
25,10.0,194.0,42.173913043478265,42.173913043478265,13.043478260869566,const.csv,100,10,49.580000000000005,10.987317073170733
26,20.0,184.0,65.71428571428574,65.71428571428574,21.428571428571434,const.csv,100,10,49.57842105263158,10.981219512195123
27,30.0,154.0,53.720930232558146,53.720930232558146,20.930232558139537,const.csv,100,10,49.61,10.996463414634146
28,20.0,172.0,50.58823529411765,50.58823529411765,17.647058823529413,const.csv,100,10,49.61,10.999512195121952
29,10.0,120.0,10.0,10.0,5.0,const.csv,100,10,49.608421052631584,10.996463414634146
30,10.0,112.0,8.75,8.75,4.6875,const.csv,100,10,49.607368421052634,10.999512195121952
31,10.0,159.0,19.629629629629626,19.629629629629626,7.4074074074074066,const.csv,100,10,49.60631578947368,10.996463414634146
32,20.0,110.0,16.92307692307692,16.92307692307692,9.23076923076923,const.csv,100,10,49.60631578947368,10.999512195121952
33,10.0,175.0,26.92307692307692,26.92307692307692,9.23076923076923,const.csv,100,10,49.60578947368421,10.996463414634146
34,10.0,178.0,28.70967741935484,28.70967741935484,9.67741935483871,const.csv,100,10,49.60473684210527,10.993414634146342
35,30.0,151.0,50.898876404494374,50.898876404494374,20.224719101123593,const.csv,100,10,49.60473684210527,10.999512195121952
36,20.0,185.0,67.27272727272728,67.27272727272728,21.81818181818182,const.csv,100,10,49.59526315789474,11.030000000000001
37,40.0,186.0,137.7777777777778,137.7777777777778,44.44444444444445,const.csv,100,10,49.59421052631579,11.030000000000001
38,10.0,164.0,21.578947368421055,21.578947368421055,7.894736842105264,const.csv,100,10,49.59421052631579,11.028170731707318
39,30.0,148.0,48.26086956521739,48.26086956521739,19.565217391304348,const.csv,100,10,49.59263157894737,11.026951219512195
40,10.0,191.0,38.979591836734684,38.979591836734684,12.244897959183671,const.csv,100,10,49.591578947368426,11.026951219512195
41,30.0,149.0,49.120879120879124,49.120879120879124,19.78021978021978,const.csv,100,10,49.591578947368426,11.030000000000001
42,20.0,165.0,44.0,44.0,16.0,const.csv,100,10,49.590526315789475,11.02390243902439
43,10.0,166.0,22.432432432432428,22.432432432432428,8.108108108108107,const.csv,100,10,49.58894736842105,11.026951219512195
44,20.0,168.0,46.66666666666666,46.66666666666666,16.666666666666664,const.csv,100,10,49.58894736842105,11.030000000000001
45,10.0,148.0,16.086956521739133,16.086956521739133,6.521739130434783,const.csv,100,10,49.58894736842105,11.028170731707318
46,10.0,177.0,28.095238095238102,28.095238095238102,9.523809523809526,const.csv,100,10,49.57052631578948,11.028170731707318
47,10.0,157.0,18.91566265060241,18.91566265060241,7.228915662650603,const.csv,100,10,49.56947368421053,11.026951219512195
48,10.0,109.0,8.3206106870229,8.3206106870229,4.580152671755725,const.csv,100,10,49.56105263157895,11.005609756097561
49,10.0,184.0,32.85714285714287,32.85714285714287,10.714285714285717,const.csv,100,10,49.5821052631579,10.981219512195123
50,10.0,158.0,19.26829268292683,19.26829268292683,7.317073170731708,const.csv,100,10,49.5821052631579,10.98548780487805
51,30.0,157.0,56.74698795180723,56.74698795180723,21.686746987951807,const.csv,100,10,49.59789473684211,10.999512195121952
52,19.0,126.0,21.0,21.0,10.0,const.csv,100,10,49.58894736842105,10.990365853658536
53,3.0,97.0,2.034965034965035,2.034965034965035,1.2587412587412588,const.csv,100,10,49.573157894736845,10.996463414634146
54,5.0,154.0,8.953488372093025,8.953488372093025,3.4883720930232562,const.csv,100,10,49.57052631578948,11.008658536585367
55,16.0,180.0,48.0,48.0,16.0,const.csv,100,10,49.58894736842105,11.014756097560976
56,16.0,214.0,131.69230769230776,131.69230769230776,36.92307692307694,const.csv,100,10,49.57578947368421,11.014756097560976
57,19.0,201.0,97.92307692307693,97.92307692307693,29.230769230769234,const.csv,100,10,49.58631578947369,10.999512195121952
58,23.0,139.0,31.65346534653466,31.65346534653466,13.663366336633665,const.csv,100,10,49.57578947368421,10.993414634146342
59,20.0,182.0,62.75862068965516,62.75862068965516,20.68965517241379,const.csv,100,10,49.567894736842106,10.984268292682927
60,19.0,125.0,20.652173913043484,20.652173913043484,9.913043478260871,const.csv,100,10,49.56526315789474,10.990365853658536
61,17.0,202.0,90.36842105263159,90.36842105263159,26.842105263157897,const.csv,100,10,49.567894736842106,11.014756097560976
62,9.0,106.0,7.119402985074625,7.119402985074625,4.029850746268656,const.csv,100,10,49.58368421052632,11.01780487804878
63,3.0,158.0,5.7804878048780495,5.7804878048780495,2.1951219512195124,const.csv,100,10,49.59421052631579,10.999512195121952
64,6.0,108.0,4.909090909090908,4.909090909090908,2.727272727272727,const.csv,100,10,49.59421052631579,10.990365853658536
65,17.0,139.0,23.396039603960403,23.396039603960403,10.0990099009901,const.csv,100,10,49.58368421052632,10.996463414634146
66,16.0,140.0,22.400000000000006,22.400000000000006,9.600000000000001,const.csv,100,10,49.57842105263158,11.002560975609757
67,16.0,203.0,87.78378378378378,87.78378378378378,25.945945945945944,const.csv,100,10,49.58157894736842,11.000731707317074
68,9.0,141.0,12.81818181818182,12.81818181818182,5.454545454545455,const.csv,100,10,49.59368421052632,11.003780487804878
69,21.0,217.0,198.13043478260872,198.13043478260872,54.78260869565218,const.csv,100,10,49.58105263157895,11.014756097560976
70,27.0,134.0,34.132075471698116,34.132075471698116,15.283018867924529,const.csv,100,10,49.57631578947369,11.009878048780488
71,23.0,210.0,161.0,161.0,46.0,const.csv,100,10,49.57842105263158,11.020243902439026
72,14.0,107.0,11.263157894736842,11.263157894736842,6.315789473684211,const.csv,100,10,49.59421052631579,11.01170731707317
73,8.0,101.0,5.812949640287771,5.812949640287771,3.4532374100719427,const.csv,100,10,49.59315789473685,11.01780487804878
74,5.0,118.0,4.836065573770492,4.836065573770492,2.459016393442623,const.csv,100,10,49.56105263157895,11.014756097560976
