ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,20.0,190.0,75.99999999999999,75.99999999999999,23.999999999999996,const.csv,100,10,49.573157894736845,11.030000000000001
3,30.0,95.0,19.655172413793096,19.655172413793096,12.413793103448274,const.csv,100,10,49.57157894736842,11.02390243902439
4,10.0,154.0,17.90697674418605,17.90697674418605,6.9767441860465125,const.csv,100,10,49.57157894736842,11.030000000000001
5,40.0,186.0,137.7777777777778,137.7777777777778,44.44444444444445,const.csv,100,10,49.57052631578948,11.026951219512195
6,20.0,100.0,14.285714285714292,14.285714285714292,8.571428571428573,const.csv,100,10,49.57052631578948,11.030000000000001
7,20.0,140.0,28.000000000000007,28.000000000000007,12.000000000000002,const.csv,100,10,49.56947368421053,11.02390243902439
8,20.0,124.0,21.379310344827587,21.379310344827587,10.344827586206897,const.csv,100,10,49.567894736842106,11.02390243902439
9,10.0,136.0,13.076923076923077,13.076923076923077,5.769230769230769,const.csv,100,10,49.567894736842106,11.026951219512195
10,20.0,136.0,26.153846153846153,26.153846153846153,11.538461538461538,const.csv,100,10,49.56526315789474,10.999512195121952
11,30.0,164.0,64.73684210526316,64.73684210526316,23.68421052631579,const.csv,100,10,49.56526315789474,11.002560975609757
12,40.0,104.0,30.588235294117652,30.588235294117652,17.647058823529413,const.csv,100,10,49.56421052631579,11.002560975609757
13,20.0,109.0,16.6412213740458,16.6412213740458,9.16030534351145,const.csv,100,10,49.56421052631579,11.005609756097561
14,10.0,187.0,35.28301886792453,35.28301886792453,11.320754716981133,const.csv,100,10,49.56263157894737,10.999512195121952
15,10.0,95.0,6.551724137931032,6.551724137931032,4.137931034482758,const.csv,100,10,49.56263157894737,11.005609756097561
16,20.0,103.0,15.036496350364963,15.036496350364963,8.75912408759124,const.csv,100,10,49.56105263157895,11.002560975609757
17,20.0,117.0,19.024390243902445,19.024390243902445,9.756097560975611,const.csv,100,10,49.56,11.002560975609757
18,20.0,189.0,74.11764705882352,74.11764705882352,23.52941176470588,const.csv,100,10,49.56,11.005609756097561
19,20.0,132.0,24.44444444444445,24.44444444444445,11.111111111111112,const.csv,100,10,49.58315789473684,10.981219512195123
20,40.0,117.0,38.04878048780489,38.04878048780489,19.512195121951223,const.csv,100,10,49.5821052631579,10.984268292682927
21,10.0,167.0,22.87671232876712,22.87671232876712,8.21917808219178,const.csv,100,10,49.5821052631579,10.987317073170733
22,10.0,112.0,8.75,8.75,4.6875,const.csv,100,10,49.58105263157895,10.981219512195123
23,40.0,137.0,53.20388349514562,53.20388349514562,23.300970873786405,const.csv,100,10,49.58105263157895,10.987317073170733
24,30.0,110.0,25.38461538461538,25.38461538461538,13.846153846153845,const.csv,100,10,49.580000000000005,10.981219512195123
25,10.0,193.0,41.06382978723405,41.06382978723405,12.765957446808512,const.csv,100,10,49.580000000000005,10.987317073170733
26,20.0,184.0,65.71428571428574,65.71428571428574,21.428571428571434,const.csv,100,10,49.57842105263158,10.981219512195123
27,30.0,160.0,59.999999999999986,59.999999999999986,22.499999999999996,const.csv,100,10,49.61,10.996463414634146
28,20.0,117.0,19.024390243902445,19.024390243902445,9.756097560975611,const.csv,100,10,49.61,10.999512195121952
29,10.0,115.0,9.200000000000003,9.200000000000003,4.800000000000001,const.csv,100,10,49.608421052631584,10.996463414634146
30,10.0,112.0,8.75,8.75,4.6875,const.csv,100,10,49.607368421052634,10.999512195121952
31,10.0,119.0,9.834710743801654,9.834710743801654,4.958677685950414,const.csv,100,10,49.60631578947368,10.996463414634146
32,20.0,110.0,16.92307692307692,16.92307692307692,9.23076923076923,const.csv,100,10,49.60631578947368,10.999512195121952
33,10.0,176.0,27.499999999999993,27.499999999999993,9.374999999999998,const.csv,100,10,49.60578947368421,10.996463414634146
34,10.0,111.0,8.604651162790699,8.604651162790699,4.651162790697675,const.csv,100,10,49.60473684210527,10.993414634146342
35,30.0,156.0,55.71428571428572,55.71428571428572,21.42857142857143,const.csv,100,10,49.60473684210527,10.999512195121952
36,20.0,184.0,65.71428571428574,65.71428571428574,21.428571428571434,const.csv,100,10,49.59526315789474,11.030000000000001
37,40.0,103.0,30.072992700729927,30.072992700729927,17.51824817518248,const.csv,100,10,49.59421052631579,11.030000000000001
38,10.0,169.0,23.802816901408455,23.802816901408455,8.450704225352114,const.csv,100,10,49.59421052631579,11.028170731707318
39,30.0,120.0,30.0,30.0,15.0,const.csv,100,10,49.59263157894737,11.026951219512195
40,10.0,96.0,6.666666666666668,6.666666666666668,4.166666666666667,const.csv,100,10,49.591578947368426,11.026951219512195
41,30.0,130.0,35.45454545454545,35.45454545454545,16.363636363636363,const.csv,100,10,49.591578947368426,11.030000000000001
42,20.0,137.0,26.60194174757281,26.60194174757281,11.650485436893202,const.csv,100,10,49.590526315789475,11.02390243902439
43,10.0,93.0,6.326530612244898,6.326530612244898,4.081632653061225,const.csv,100,10,49.58894736842105,11.026951219512195
44,20.0,173.0,51.64179104477611,51.64179104477611,17.91044776119403,const.csv,100,10,49.58894736842105,11.030000000000001
