ID,DEMAND,DUE DATE,cap_0[kWh],cap[kWh],peak[kW],profile,power_cdc[kW],n_charge,lat,lon
2,20.0,175.0,53.84615384615384,53.84615384615384,18.46153846153846,const.csv,100,10,49.573157894736845,11.030000000000001
3,30.0,80.0,14.999999999999993,14.999999999999993,11.249999999999998,const.csv,100,10,49.57157894736842,11.02390243902439
4,10.0,139.0,13.762376237623766,13.762376237623766,5.940594059405941,const.csv,100,10,49.57157894736842,11.030000000000001
5,40.0,171.0,99.13043478260872,99.13043478260872,34.78260869565218,const.csv,100,10,49.57052631578948,11.026951219512195
6,20.0,71.0,8.402366863905328,8.402366863905328,7.100591715976332,const.csv,100,10,49.57052631578948,11.030000000000001
7,20.0,125.0,21.73913043478261,21.73913043478261,10.434782608695652,const.csv,100,10,49.56947368421053,11.02390243902439
8,20.0,109.0,16.6412213740458,16.6412213740458,9.16030534351145,const.csv,100,10,49.567894736842106,11.02390243902439
9,10.0,121.0,10.168067226890756,10.168067226890756,5.042016806722689,const.csv,100,10,49.567894736842106,11.026951219512195
10,20.0,121.0,20.33613445378151,20.33613445378151,10.084033613445378,const.csv,100,10,49.56526315789474,10.999512195121952
11,30.0,149.0,49.120879120879124,49.120879120879124,19.78021978021978,const.csv,100,10,49.56526315789474,11.002560975609757
12,40.0,89.0,23.576158940397356,23.576158940397356,15.894039735099339,const.csv,100,10,49.56421052631579,11.002560975609757
13,20.0,94.0,12.87671232876712,12.87671232876712,8.21917808219178,const.csv,100,10,49.56421052631579,11.005609756097561
14,10.0,172.0,25.294117647058826,25.294117647058826,8.823529411764707,const.csv,100,10,49.56263157894737,10.999512195121952
15,10.0,65.0,3.7142857142857135,3.7142857142857135,3.4285714285714284,const.csv,100,10,49.56263157894737,11.005609756097561
16,20.0,88.0,11.578947368421055,11.578947368421055,7.894736842105264,const.csv,100,10,49.56105263157895,11.002560975609757
17,20.0,102.0,14.78260869565218,14.78260869565218,8.695652173913045,const.csv,100,10,49.56,11.002560975609757
18,20.0,179.0,58.68852459016394,58.68852459016394,19.672131147540984,const.csv,100,10,49.56,11.005609756097561
19,20.0,117.0,19.024390243902445,19.024390243902445,9.756097560975611,const.csv,100,10,49.58315789473684,10.981219512195123
20,40.0,102.0,29.56521739130436,29.56521739130436,17.39130434782609,const.csv,100,10,49.5821052631579,10.984268292682927
21,10.0,152.0,17.27272727272727,17.27272727272727,6.8181818181818175,const.csv,100,10,49.5821052631579,10.987317073170733
22,10.0,97.0,6.783216783216783,6.783216783216783,4.195804195804196,const.csv,100,10,49.58105263157895,10.981219512195123
23,40.0,122.0,41.35593220338983,41.35593220338983,20.338983050847457,const.csv,100,10,49.58105263157895,10.987317073170733
24,30.0,95.0,19.655172413793096,19.655172413793096,12.413793103448274,const.csv,100,10,49.580000000000005,10.981219512195123
25,10.0,178.0,28.70967741935484,28.70967741935484,9.67741935483871,const.csv,100,10,49.580000000000005,10.987317073170733
26,20.0,184.0,65.71428571428574,65.71428571428574,21.428571428571434,const.csv,100,10,49.57842105263158,10.981219512195123
27,30.0,145.0,45.78947368421052,45.78947368421052,18.94736842105263,const.csv,100,10,49.61,10.996463414634146
28,20.0,92.0,12.432432432432428,12.432432432432428,8.108108108108107,const.csv,100,10,49.61,10.999512195121952
29,10.0,92.0,6.216216216216214,6.216216216216214,4.0540540540540535,const.csv,100,10,49.608421052631584,10.996463414634146
30,10.0,97.0,6.783216783216783,6.783216783216783,4.195804195804196,const.csv,100,10,49.607368421052634,10.999512195121952
31,10.0,104.0,7.647058823529413,7.647058823529413,4.411764705882353,const.csv,100,10,49.60631578947368,10.996463414634146
32,20.0,91.0,12.214765100671137,12.214765100671137,8.053691275167784,const.csv,100,10,49.60631578947368,10.999512195121952
33,10.0,161.0,20.379746835443033,20.379746835443033,7.594936708860758,const.csv,100,10,49.60578947368421,10.996463414634146
34,10.0,81.0,5.09433962264151,5.09433962264151,3.7735849056603774,const.csv,100,10,49.60473684210527,10.993414634146342
35,30.0,141.0,42.727272727272734,42.727272727272734,18.181818181818183,const.csv,100,10,49.60473684210527,10.999512195121952
36,20.0,169.0,47.60563380281691,47.60563380281691,16.901408450704228,const.csv,100,10,49.59526315789474,11.030000000000001
37,40.0,73.0,17.485029940119766,17.485029940119766,14.371257485029941,const.csv,100,10,49.59421052631579,11.030000000000001
38,10.0,154.0,17.90697674418605,17.90697674418605,6.9767441860465125,const.csv,100,10,49.59421052631579,11.028170731707318
